source,target,sign
XMetab__161166___c____,XGene0__883>895,1
XGene0__883>895,XMetab4aphdob_c,1
XMetab__161166___c____,XGene0__51166>896,1
XGene0__51166>896,XMetab4aphdob_c,1
XMetab4aphdob_c,XGene0__KYNATESYN,1
XGene0__KYNATESYN,XMetabkynate_c,1
XMetabmelatn_c,XGene0__1557,1
XGene0__1557,XMetab6hoxmelatn_c,1
XMetabmelatn_c,XGene0__1543,1
XGene0__1543,XMetab6hoxmelatn_c,1
XMetabmelatn_c,XGene0__1545,1
XGene0__1545,XMetab6hoxmelatn_c,1
XMetabmelatn_c,XGene0__1544,1
XGene0__1544,XMetab6hoxmelatn_c,1
XMetab__5280673___c____,XGene0__130013,1
XGene0__130013,XMetab__5280625___c____,1
XMetab__6305___c____,XGene0__6999,1
XGene0__6999,XMetab__439788___c____,1
XMetab__6305___c____,XGene0__169355,1
XGene0__169355,XMetab__439788___c____,1
XMetab__6305___c____,XGene0__3620,1
XGene0__3620,XMetab__439788___c____,1
XMetab__3081383___m____,XGene0__2639>897,1
XGene0__2639>897,XMetab__5497143___m____,1
XGene0__2639>897,XMetabq10h2_m,1
XMetab__5280625___c____,XGene0__r0645,1
XGene0__r0645,XMetab__5280499___c____,1
XMetab42A3HP24DB_c,XGene0__r0647,1
XGene0__r0647,XMetab__5699___c____,1
XMetabkynate_c,XGene0__883>898,1
XGene0__883>898,XMetab__161166___c____,1
XMetab__5699___c____,XGene0__883>899,1
XGene0__883>899,XMetab__11811___c____,1
XMetab6hoxmelatn_c,XGene0__RE2426C,1
XGene0__RE2426C,XMetabmelatn_c,1
XMetab__979___c____,XGene0__3242,1
XGene0__3242,XMetab__780___c____,1
XMetab34dhphe_c,XGene0__1644,1
XGene0__1644,XMetab__681___c____,1
XMetab__34755___c____,XGene0__1312,1
XMetab__681___c____,XGene0__1312,1
XGene0__1312,XMetab__439155___c____,1
XGene0__1312,XMetab__1669___c____,1
XMetab__34755___c____,XGene0__1312>900,1
XMetab__681___c____,XGene0__1312>900,1
XGene0__1312>900,XMetab__439155___c____,1
XGene0__1312>900,XMetab__1669___c____,1
XMetab__5280398___c____,XGene0__2184,1
XGene0__2184,XMetab__96___c____,1
XGene0__2184,XMetab__444972___c____,1
XMetab__780___c____,XGene0__3081,1
XGene0__3081,XMetab__5280393___c____,1
XMetab__5280393___c____,XGene0__2954,1
XGene0__2954,XMetab__5280398___c____,1
XMetab__5280393___c____,XGene0__2954>902,1
XGene0__2954>902,XMetab__5280398___c____,1
XMetab__5280393___c____,XGene0__2954>903,1
XGene0__2954>903,XMetab__5280398___c____,1
XMetab__6057___c____,XGene0__7299,1
XGene0__7299,XMetab34dhphe_c,1
XMetab__681___c____,XGene0__RE1918C,1
XGene0__RE1918C,XMetab__91588___c____,1
XMetab__34755___c____,XGene0__RE1923C,1
XMetab__91588___c____,XGene0__RE1923C,1
XGene0__RE1923C,XMetab__439155___c____,1
XGene0__RE1923C,XMetabCE4890_c,1
XMetab__1669___c____,XGene0__RE1925C,1
XGene0__RE1925C,XMetabCE4890_c,1
XGene0__RE1925C_reverse,XMetab__1669___c____,1
XMetabCE4890_c,XGene0__RE1925C_reverse,1
XMetab__34755___c____,XGene0__RE2122C,1
XMetab34dhphe_c,XGene0__RE2122C,1
XGene0__RE2122C,XMetab__439155___c____,1
XGene0__RE2122C,XMetabCE2176_c,1
XMetab__979___c____,XGene0__2805,1
XGene0__2805,XMetab__6057___c____,1
XMetab__979___c____,XGene0__6898,1
XGene0__6898,XMetab__6057___c____,1
XMetab__296___m____,XGene0__18>904,1
XGene0__18>904,XMetab__5459822___m____,1
XMetab__296___m____,XGene0__18>905,1
XGene0__18>905,XMetab__5459822___m____,1
XMetab__11966163___m____,XGene0__3HBCOAHLm,1
XGene0__3HBCOAHLm,XMetab__87___m____,1
XMetab__193425___m____,XGene0__38,1
XGene0__38,XMetab__444493___m____,1
XGene0__38,XMetab__92753___m____,1
XGene0__38_reverse,XMetab__193425___m____,1
XMetab__444493___m____,XGene0__38_reverse,1
XMetab__92753___m____,XGene0__38_reverse,1
XMetab__193425___m____,XGene0__3032,1
XGene0__3032,XMetab__444493___m____,1
XGene0__3032,XMetab__92753___m____,1
XGene0__3032_reverse,XMetab__193425___m____,1
XMetab__444493___m____,XGene0__3032_reverse,1
XMetab__92753___m____,XGene0__3032_reverse,1
XMetab__193425___m____,XGene0__10449,1
XGene0__10449,XMetab__444493___m____,1
XGene0__10449,XMetab__92753___m____,1
XGene0__10449_reverse,XMetab__193425___m____,1
XMetab__444493___m____,XGene0__10449_reverse,1
XMetab__92753___m____,XGene0__10449_reverse,1
XMetab__11966141___m____,XGene0__36,1
XGene0__36,XMetab__6443760___m____,1
XMetab__11966141___m____,XGene0__34,1
XGene0__34,XMetab__6443760___m____,1
XMetab__165435___m____,XGene0__3712,1
XGene0__3712,XMetab__9549326___m____,1
XMetab__3036931___m____,XGene0__34>906,1
XGene0__34>906,XMetab__165390___m____,1
XMetab__3036931___m____,XGene0__27034,1
XGene0__27034,XMetab__165390___m____,1
XMetab__165390___m____,XGene0__1892>907,1
XGene0__1892>907,XMetab__11966163___m____,1
XMetab__165390___m____,XGene0__3030_3032>908,1
XGene0__3030_3032>908,XMetab__11966163___m____,1
XMetab__6443760___m____,XGene0__1892>909,1
XGene0__1892>909,XMetab__11966220___m____,1
XGene0__1892>909_reverse,XMetab__6443760___m____,1
XMetab__11966220___m____,XGene0__1892>909_reverse,1
XMetab__6443760___m____,XGene0__3030_3032>910,1
XGene0__3030_3032>910,XMetab__11966220___m____,1
XGene0__3030_3032>910_reverse,XMetab__6443760___m____,1
XMetab__11966220___m____,XGene0__3030_3032>910_reverse,1
XMetab__11966220___m____,XGene0__3028>911,1
XGene0__3028>911,XMetab__193425___m____,1
XGene0__3028>911_reverse,XMetab__11966220___m____,1
XMetab__193425___m____,XGene0__3028>911_reverse,1
XMetab__11966220___m____,XGene0__1962,1
XGene0__1962,XMetab__193425___m____,1
XGene0__1962_reverse,XMetab__11966220___m____,1
XMetab__193425___m____,XGene0__1962_reverse,1
XMetab__11966220___m____,XGene0__3033>912,1
XGene0__3033>912,XMetab__193425___m____,1
XGene0__3033>912_reverse,XMetab__11966220___m____,1
XMetab__193425___m____,XGene0__3033>912_reverse,1
XMetab__87___m____,XGene0__11112,1
XGene0__11112,XMetab__296___m____,1
XMetab__439286___m____,XGene0__587,1
XGene0__587,XMetab__6306___m____,1
XMetab__70___m____,XGene0__587>913,1
XGene0__587>913,XMetab__6106___m____,1
XMetab__449534___m____,XGene0__4594,1
XGene0__4594,XMetab__92133___m____,1
XMetab__296___m____,XGene0__4329,1
XGene0__4329,XMetab__92753___m____,1
XMetab__296___m____,XGene0__MMTSADm,1
XGene0__MMTSADm,XMetab__449534___m____,1
XMetab__49___m____,XGene0__1629_594_593_1738>914,1
XGene0__1629_594_593_1738>914,XMetab__3036931___m____,1
XMetab__49___m____,XGene0__1629_1738_594_593>915,1
XGene0__1629_1738_594_593>915,XMetab__3036931___m____,1
XMetab__439286___m____,XGene0__1629_594_593_1738>916,1
XGene0__1629_594_593_1738>916,XMetab__11966141___m____,1
XMetab__439286___m____,XGene0__1629_1738_594_593>917,1
XGene0__1629_1738_594_593>917,XMetab__11966141___m____,1
XMetab__49___m____,XGene0__587>918,1
XGene0__587>918,XMetab__6287___m____,1
XMetab__11966141___m____,XGene0__34_36,1
XGene0__34_36,XMetab__6443760___m____,1
XGene0__34_36,XMetabq10h2_m,1
XMetab__11966141___m____,XGene0__36_35,1
XGene0__36_35,XMetab__6443760___m____,1
XGene0__36_35,XMetabq10h2_m,1
XMetab__165435___m____,XGene0__34>919,1
XGene0__34>919,XMetab__9549326___m____,1
XGene0__34>919,XMetabq10h2_m,1
XMetab__165435___m____,XGene0__3712>920,1
XGene0__3712>920,XMetab__9549326___m____,1
XGene0__3712>920,XMetabq10h2_m,1
XMetab__165390___m____,XGene0__3030_1962_1892,1
XMetab__6306___c____,XGene0__586,1
XGene0__586,XMetab__439286___c____,1
XMetab__6106___c____,XGene0__586>921,1
XGene0__586>921,XMetab__70___c____,1
XMetab__6287___c____,XGene0__586>922,1
XGene0__586>922,XMetab__49___c____,1
XMetab__5459822___m____,XGene0__transporter>351,1
XGene0__transporter>236,XMetab__49___m____,1
XGene0__transporter>238,XMetab__439286___m____,1
XMetab__1549098___c____,XGene0__transporter>401,1
XMetab__5960___m____,XGene0__transporter>206,1
XGene0__transporter>401,XMetab__1549098___m____,1
XGene0__transporter>401,XMetab__1549098___c____,1
XGene0__transporter>206,XMetab__5960___m____,1
XMetab__1549098___m____,XGene0__transporter>401,1
XGene0__transporter>21,XMetab__119___m____,1
XMetab__119___m____,XGene0__transporter>21,1
XGene0__transporter>241,XMetab__70___m____,1
XMetab__215___m____,XGene0__transporter>389,1
XGene0__transporter>389,XMetab__215___c____,1
XGene0__transporter>210,XMetab__96___m____,1
XMetab__96___m____,XGene0__transporter>210,1
XGene0__transporter>25,XMetab__180___m____,1
XMetab__180___m____,XGene0__transporter>25,1
XGene0__transporter>29,XMetab__176___m____,1
XMetab__176___m____,XGene0__transporter>29,1
XGene0__transporter>247,XMetab__222656___m____,1
XGene0__transporter>247,XMetab__222656___c____,1
XMetab__222656___m____,XGene0__transporter>247,1
XMetab__439155___m____,XGene0__transporter>245,1
XGene0__transporter>297,XMetab__34755___m____,1
XGene0__transporter>245,XMetab__439155___c____,1
XGene0__transporter>297,XMetab__34755___c____,1
XGene0__transporter>245,XMetab__439155___m____,1
XMetab__34755___m____,XGene0__transporter>297,1
XGene0__transporter>68,XMetab__6322___m____,1
XMetab__6322___m____,XGene0__transporter>68,1
XGene0__transporter>79,XMetab__305___m____,1
XMetab__5997___l____,XGene0__10948,1
XGene0__10948,XMetab__5997___m____,1
XGene0__10948_reverse,XMetab__5997___l____,1
XMetab__5997___m____,XGene0__10948_reverse,1
XGene0__transporter>198,XMetab__5997___m____,1
XGene0__transporter>198,XMetab__5997___r____,1
XMetab__5997___m____,XGene0__transporter>198,1
XMetab__9750___m____,XGene0__transporter>190,1
XGene0__transporter>190,XMetab__9750___m____,1
XGene0__transporter>83,XMetab__311___m____,1
XMetab__311___m____,XGene0__transporter>83,1
XMetab__1005___m____,XGene0__transporter>439,1
XGene0__transporter>439,XMetab__1005___c____,1
XGene0__transporter>439,XMetab__1005___m____,1
XMetab__1005___c____,XGene0__transporter>439,1
XGene0__transporter>269,XMetab__673___m____,1
XMetab__1100___m____,XGene0__transporter>391,1
XGene0__transporter>391,XMetab__1100___c____,1
XGene0__transporter>271,XMetab__444972___m____,1
XGene0__transporter>391,XMetab__1100___m____,1
XGene0__transporter>271,XMetab__444972___c____,1
XMetab__444972___m____,XGene0__transporter>271,1
XMetab__1118___m____,XGene0__transporter>162,1
XGene0__transporter>162,XMetab__1118___m____,1
XMetab__439208___m____,XGene0__transporter>174,1
XGene0__transporter>174,XMetab__439208___m____,1
XGene0__transporter>331,XMetab__760___m____,1
XMetab__247___m____,XGene0__transporter>110,1
XMetab__439162___c____,XGene0__transporter>457,1
XGene0__transporter>457,XMetab__439162___m____,1
XMetab__750___m____,XGene0__transporter>55,1
XMetabhmgcoa_m,XGene0__transporter>460,1
XGene0__transporter>460,XMetabhmgcoa_c,1
XMetab__6306___m____,XGene0__transporter>126,1
XMetab__6106___m____,XGene0__transporter>130,1
XGene0__transporter>67,XMetab__5962___m____,1
XMetab__5962___m____,XGene0__transporter>67,1
XMetab__6262___m____,XGene0__transporter>144,1
XGene0__transporter>144,XMetab__6262___m____,1
XGene0__transporter>152,XMetab__145742___m____,1
XGene0__transporter>211,XMetab__1060___m____,1
XMetab__1060___m____,XGene0__transporter>211,1
XMetab__1088___c____,XGene0__transporter>471,1
XGene0__transporter>471,XMetab__1088___m____,1
XGene0__transporter>166,XMetab__1110___m____,1
XMetab__1110___m____,XGene0__transporter>166,1
XMetab__6287___m____,XGene0__transporter>186,1
XMetab__1198___m____,XGene0__transporter>273,1
XGene0__transporter>273,XMetab__1198___c____,1
XGene0__transporter>273,XMetab__1198___m____,1
XGene0__transporter>371,XMetab__58___m____,1
XMetab__58___m____,XGene0__transporter>371,1
XMetab__92753___c____,XGene0__transporter>481,1
XGene0__transporter>481,XMetab__92753___m____,1
XGene0__transporter>114,XMetab__6274___m____,1
XMetab__6274___m____,XGene0__transporter>114,1
XGene0__transporter>39,XMetab__5950___m____,1
XGene0__transporter>59,XMetab__5951___m____,1
XGene0__transporter>63,XMetab__6288___m____,1
XGene0__transporter>148,XMetab__6140___m____,1
XMetab__6140___m____,XGene0__transporter>148,1
XGene0__transporter>87,XMetab__971___m____,1
XMetab__971___m____,XGene0__transporter>87,1
XGene0__transporter>457,XMetab__439162___c____,1
XMetab__439162___m____,XGene0__transporter>457,1
XMetab__160603___m____,XGene0__transporter>494,1
XGene0__transporter>494,XMetab__160603___c____,1
XMetab3aib__D_m,XGene0__transporter>95,1
XGene0__transporter>95,XMetab3aib__D_c,1
XMetab__668___m____,XGene0__transporter>498,1
XGene0__transporter>498,XMetab__668___c____,1
XMetab__193305___m____,XGene0__transporter>500,1
XGene0__transporter>500,XMetab__193305___c____,1
XMetabacgly_m,XGene0__transporter>293,1
XGene0__transporter>293,XMetabacgly_c,1
XMetabacthr__L_m,XGene0__transporter>295,1
XGene0__transporter>295,XMetabacthr__L_c,1
XMetab__160556___m____,XGene0__transporter>315,1
XGene0__transporter>315,XMetab__160556___c____,1
XGene0__transporter>313,XMetab__970___m____,1
XGene0__transporter>313,XMetab__970___c____,1
XMetab__970___m____,XGene0__transporter>313,1
XMetab__135398652___c____,XGene0__transporter>511,1
XGene0__transporter>511,XMetab__135398652___m____,1
XGene0__transporter>511,XMetab__135398652___c____,1
XMetab__135398652___m____,XGene0__transporter>511,1
XMetab__87___m____,XGene0__transporter>281,1
XGene0__transporter>281,XMetab__87___c____,1
XMetab__70914___m____,XGene0__transporter>291,1
XGene0__transporter>291,XMetab__70914___c____,1
XMetab__135398659___c____,XGene0__10841,1
XGene0__10841,XMetab__135398657___c____,1
XMetab__135398659___c____,XGene0__10841>1015,1
XGene0__10841>1015,XMetab__135398657___c____,1
XMetab__997___m____,XGene0__transporter>327,1
XGene0__transporter>327,XMetab__997___m____,1
XMetabCE4970_m,XGene0__transporter>333,1
XMetabCE2026_m,XGene0__transporter>337,1
XMetabCE4968_m,XGene0__transporter>341,1
XMetabppiogly_m,XGene0__transporter>345,1
XGene0__transporter>345,XMetabppiogly_c,1
XMetabtiggly_m,XGene0__transporter>347,1
XGene0__transporter>347,XMetabtiggly_c,1
XMetab4ohbut_m,XGene0__transporter>349,1
XGene0__transporter>349,XMetab4ohbut_c,1
XMetabCE4969_m,XGene0__transporter>383,1
XGene0__transporter>383,XMetabCE4969_c,1
XMetab__1112___m____,XGene0__transporter>385,1
XGene0__transporter>385,XMetab__1112___c____,1
XMetab__1549098___c____,XGene0__3SALAOX,1
XGene0__3SALAOX,XMetab__72886___c____,1
XMetab__5862___c____,XGene0__1036,1
XGene0__1036,XMetab__1549098___c____,1
XMetab__1549098___c____,XGene0__2805>1021,1
XGene0__2805>1021,XMetab3snpyr_c,1
XMetab__1549098___m____,XGene0__2806,1
XGene0__2806,XMetab3snpyr_m,1
XMetab3snpyr_c,XGene0__3SPYRSP,1
XGene0__3SPYRSP,XMetab__1060___c____,1
XGene0__3SPYRSP,XMetab__1100___c____,1
XMetab3snpyr_m,XGene0__3SPYRSPm,1
XGene0__3SPYRSPm,XMetab__1060___m____,1
XGene0__3SPYRSPm,XMetab__1100___m____,1
XMetab__5862___c____,XGene0__2805>1022,1
XGene0__2805>1022,XMetab__98___c____,1
XMetab__6137___c____,XGene0__4143,1
XGene0__4143,XMetab__34755___c____,1
XMetab__6137___c____,XGene0__27430_4144,1
XGene0__27430_4144,XMetab__34755___c____,1
XMetab__6137___c____,XGene0__27430_4144>1023,1
XGene0__27430_4144>1023,XMetab__34755___c____,1
XMetab__135398561___c____,XGene0__4548,1
XMetab__91552___c____,XGene0__4548,1
XGene0__4548,XMetab__6137___c____,1
XMetab__sid3426___m____,XGene0__transporter>534,1
XGene0__transporter>534,XMetab__sid3426___m____,1
XMetab__1100___m____,XGene0__6821>1024,1
XGene0__6821>1024,XMetab__1118___m____,1
XMetab__473___c____,XGene0__UNK3r,1
XGene0__UNK3r,XMetab__6137___c____,1
XMetab__5951___c____,XGene0__10993>1025,1
XGene0__10993>1025,XMetab__1060___c____,1
XMetab__439155___c____,XGene0__191,1
XGene0__191,XMetab__60961___c____,1
XGene0__191,XMetab__91552___c____,1
XMetab__439155___c____,XGene0__10768,1
XGene0__10768,XMetab__60961___c____,1
XGene0__10768,XMetab__91552___c____,1
XMetab__439155___c____,XGene0__10768>1026,1
XGene0__10768>1026,XMetab__60961___c____,1
XGene0__10768>1026,XMetab__91552___c____,1
XMetab__34755___c____,XGene0__3176,1
XGene0__3176,XMetab__439155___c____,1
XGene0__3176,XMetab__135398561___c____,1
XMetab__439155___c____,XGene0__1757,1
XMetab__673___c____,XGene0__1757,1
XGene0__1757,XMetab__34755___c____,1
XGene0__1757,XMetab__1088___c____,1
XMetab__439155___c____,XGene0__29958>1027,1
XMetab__673___c____,XGene0__29958>1027,1
XGene0__29958>1027,XMetab__34755___c____,1
XGene0__29958>1027,XMetab__1088___c____,1
XMetab__6137___c____,XGene0__259307,1
XGene0__259307,XMetab__473___c____,1
XMetab__1100___c____,XGene0__4357,1
XMetab__98___c____,XGene0__4357,1
XGene0__4357,XMetab__1060___c____,1
XGene0__4357,XMetab__439208___c____,1
XMetab__1100___c____,XGene0__7263,1
XMetab__98___c____,XGene0__7263,1
XGene0__7263,XMetab__1060___c____,1
XGene0__7263,XMetab__439208___c____,1
XMetab__137___m____,XGene0__transporter>289,1
XGene0__transporter>289,XMetab__137___c____,1
XMetab__119___m____,XGene0__18>1028,1
XGene0__18>1028,XMetab__1112___m____,1
XGene0__18>1028_reverse,XMetab__119___m____,1
XMetab__1112___m____,XGene0__18>1028_reverse,1
XMetab__119___m____,XGene0__18>1029,1
XGene0__18>1029,XMetab__1112___m____,1
XGene0__18>1029_reverse,XMetab__119___m____,1
XMetab__1112___m____,XGene0__18>1029_reverse,1
XMetab__5950___c____,XGene0__2875,1
XGene0__2875,XMetab__1060___c____,1
XGene0__2875_reverse,XMetab__5950___c____,1
XMetab__1060___c____,XGene0__2875_reverse,1
XMetab__5950___c____,XGene0__84706,1
XGene0__84706,XMetab__1060___c____,1
XGene0__84706_reverse,XMetab__5950___c____,1
XMetab__1060___c____,XGene0__84706_reverse,1
XMetab__769___m____,XGene0__1373,1
XGene0__1373,XMetab__278___m____,1
XMetab__769___m____,XGene0__1373>1030,1
XGene0__1373>1030,XMetab__278___m____,1
XGene0__2571,XMetab__119___c____,1
XGene0__2572,XMetab__119___c____,1
XGene0__2571>1031,XMetab__119___c____,1
XMetab__65359___c____,XGene0__2936,1
XMetab__65359___m____,XGene0__2936>1035,1
XMetab__440162___m____,XGene0__8659,1
XMetab__440162___m____,XGene0__8659>1036,1
XMetab__1112___m____,XGene0__7915,1
XGene0__7915,XMetab__1110___m____,1
XGene0__7915_reverse,XMetab__1112___m____,1
XMetab__1110___m____,XGene0__7915_reverse,1
XMetab__1112___m____,XGene0__r0179,1
XGene0__r0179,XMetab__1110___m____,1
XMetab__1112___m____,XGene0__4OHBUTm,1
XGene0__4OHBUTm,XMetab4ohbut_m,1
XMetab__5960___c____,XGene0__2271,1
XGene0__2271,XMetab__444972___c____,1
XMetab__444493___m____,XGene0__162417,1
XGene0__162417,XMetab__70914___m____,1
XMetab__6322___m____,XGene0__384,1
XGene0__384,XMetab__1176___m____,1
XGene0__384,XMetab__6262___m____,1
XMetab__588___m____,XGene0__1159,1
XGene0__1159,XMetabpcreat_m,1
XMetab__588___m____,XGene0__1160,1
XGene0__1160,XMetabpcreat_m,1
XMetab__588___m____,XGene0__548596,1
XGene0__548596,XMetabpcreat_m,1
XMetab__588___c____,XGene0__1152,1
XGene0__1152,XMetabpcreat_c,1
XMetab__588___c____,XGene0__1158,1
XGene0__1158,XMetabpcreat_c,1
XGene0__transporter>91,XMetab__588___m____,1
XMetabpcreat_c,XGene0__CRTNsyn,1
XGene0__CRTNsyn,XMetabcrtn_c,1
XMetab__193475___m____,XGene0__5832,1
XGene0__5832,XMetab__193305___m____,1
XMetab__34755___c____,XGene0__2593,1
XMetabgudac_c,XGene0__2593,1
XGene0__2593,XMetab__439155___c____,1
XGene0__2593,XMetab__588___c____,1
XMetab__34755___c____,XGene0__2593>1038,1
XMetabgudac_c,XGene0__2593>1038,1
XGene0__2593>1038,XMetab__439155___c____,1
XGene0__2593>1038,XMetab__588___c____,1
XGene0__5832>1039,XMetab__193475___m____,1
XMetab__750___c____,XGene0__2628,1
XMetab__6322___c____,XGene0__2628,1
XGene0__2628,XMetab__6262___c____,1
XGene0__2628,XMetabgudac_c,1
XMetab__6262___m____,XGene0__5009,1
XMetab__278___m____,XGene0__5009,1
XGene0__5009,XMetab__9750___m____,1
XMetab__193305___m____,XGene0__4942,1
XGene0__4942,XMetab__6262___m____,1
XMetabpcreat_m,XGene0__transporter>539,1
XGene0__transporter>539,XMetabpcreat_c,1
XMetab__1088___m____,XGene0__1757>1040,1
XGene0__1757>1040,XMetab__750___m____,1
XGene0__1757>1040,XMetab__135398652___m____,1
XMetab__439415___c____,XGene0__6611,1
XMetab__1102___c____,XGene0__6611,1
XGene0__6611,XMetab__1103___c____,1
XGene0__6611,XMetab__439176___c____,1
XMetab__439415___c____,XGene0__6723,1
XMetab__1102___c____,XGene0__6723,1
XGene0__6723,XMetab__1103___c____,1
XGene0__6723,XMetab__439176___c____,1
XMetab__1176___m____,XGene0__transporter>182,1
XGene0__1373>1041,XMetab__278___m____,1
XMetab__193305___m____,XGene0__8659>1042,1
XGene0__8659>1042_reverse,XMetab__193305___m____,1
XMetab__1060___c____,XGene0__r0156,1
XGene0__r0156,XMetab__5950___c____,1
XMetab__1060___m____,XGene0__r0157,1
XGene0__r0157,XMetab__5950___m____,1
XMetab__1103___e____,XGene0__26,1
XGene0__26,XMetabCE1935_e,1
XMetab__1102___e____,XGene0__26>1044,1
XGene0__26>1044,XMetabCE1940_e,1
XMetabCE1940_e,XGene0__26>1045,1
XGene0__26>1045,XMetabCE1943_e,1
XMetab__118___c____,XGene0__RE0691C,1
XGene0__RE0691C,XMetab__79803___c____,1
XMetabCE1935_e,XGene0__26>1046,1
XGene0__26>1046,XMetabCE1936_e,1
XMetab__1102___e____,XGene0__26>1047,1
XGene0__26>1047,XMetabCE1939_e,1
XMetab__444493___c____,XGene0__RE1234C,1
XMetab__1102___c____,XGene0__RE1234C,1
XGene0__RE1234C,XMetab__496___c____,1
XMetab__444493___c____,XGene0__RE1235C,1
XMetab__1102___c____,XGene0__RE1235C,1
XGene0__RE1235C,XMetab__123689___c____,1
XMetab__23657850___c____,XGene0__RE1897C,1
XGene0__RE1897C,XMetab__1102___c____,1
XMetab13dampp_c,XGene0__RE1898C,1
XMetab__79803___c____,XGene0__RE1898C,1
XGene0__RE1898C,XMetab__23657850___c____,1
XMetab__58___c____,XGene0__RE2034C,1
XGene0__RE2034C,XMetab__80283___c____,1
XMetab__176___c____,XGene0__91703,1
XMetab__6267___c____,XGene0__91703,1
XGene0__91703,XMetabCE1556_c,1
XMetabCE1939_e,XGene0__26>1048,1
XGene0__26>1048,XMetabCE1943_e,1
XMetab__6322___c____,XGene0__383,1
XGene0__383,XMetab__6262___c____,1
XGene0__383,XMetab__1176___c____,1
XMetab__6322___c____,XGene0__384>1049,1
XGene0__384>1049,XMetab__6262___c____,1
XGene0__384>1049,XMetab__1176___c____,1
XMetab__193305___c____,XGene0__G5SADs,1
XGene0__G5SADs,XMetab__440162___c____,1
XMetab__439415___c____,XGene0__6723>1050,1
XMetab__1045___c____,XGene0__6723>1050,1
XGene0__6723>1050,XMetab__439176___c____,1
XGene0__6723>1050,XMetab__1102___c____,1
XMetab__6262___c____,XGene0__4953,1
XGene0__4953,XMetab__1045___c____,1
XMetab__311___c____,XGene0__47,1
XGene0__47,XMetab__444493___c____,1
XGene0__47,XMetab__970___c____,1
XMetab__311___c____,XGene0__47>1051,1
XGene0__47>1051,XMetab__444493___c____,1
XGene0__47>1051,XMetab__970___c____,1
XMetab__311___m____,XGene0__50,1
XGene0__50,XMetab__1198___m____,1
XGene0__50_reverse,XMetab__311___m____,1
XMetab__1198___m____,XGene0__50_reverse,1
XMetab__311___m____,XGene0__48,1
XGene0__48,XMetab__1198___m____,1
XGene0__48_reverse,XMetab__311___m____,1
XMetab__1198___m____,XGene0__48_reverse,1
XGene0__4967_1738_8050_1743>1052,XMetab__92133___m____,1
XGene0__4967_1738_8050_1743>1053,XMetab__92133___m____,1
XMetab__444493___m____,XGene0__1431,1
XMetab__970___m____,XGene0__1431,1
XGene0__1431,XMetab__311___m____,1
XMetab__444493___m____,XGene0__1431>1054,1
XMetab__970___m____,XGene0__1431>1054,1
XGene0__1431>1054,XMetab__311___m____,1
XMetab__444972___m____,XGene0__2271>1055,1
XGene0__2271>1055,XMetab__222656___m____,1
XGene0__2271>1055_reverse,XMetab__444972___m____,1
XMetab__222656___m____,XGene0__2271>1055_reverse,1
XMetab__1198___m____,XGene0__3421_3420_3419,1
XMetab__1198___m____,XGene0__3420_3421_3419,1
XMetab__1198___m____,XGene0__3420_3421_3419>1056,1
XMetab__1198___m____,XGene0__3420_3421_3419>1057,1
XMetab__1198___m____,XGene0__3421_3419_3420,1
XMetab__1198___m____,XGene0__3421_3419_3420>1058,1
XMetab__1198___c____,XGene0__3417,1
XMetab__1198___x____,XGene0__3417>1059,1
XMetab__1198___m____,XGene0__3418,1
XGene0__3418_reverse,XMetab__1198___m____,1
XMetab__222656___m____,XGene0__4191,1
XGene0__4191,XMetab__970___m____,1
XGene0__4191_reverse,XMetab__222656___m____,1
XMetab__970___m____,XGene0__4191_reverse,1
XMetab__222656___m____,XGene0__4190,1
XGene0__4190,XMetab__970___m____,1
XGene0__4190_reverse,XMetab__222656___m____,1
XMetab__970___m____,XGene0__4190_reverse,1
XMetab__1110___m____,XGene0__6389_6392_6391_6390,1
XGene0__6389_6392_6391_6390,XMetab__444972___m____,1
XGene0__6389_6392_6391_6390_reverse,XMetab__1110___m____,1
XMetab__444972___m____,XGene0__6389_6392_6391_6390_reverse,1
XMetab__1110___m____,XGene0__8802_8801,1
XGene0__8802_8801,XMetab__92133___m____,1
XGene0__8802_8801_reverse,XMetab__1110___m____,1
XMetab__92133___m____,XGene0__8802_8801_reverse,1
XMetab__1110___m____,XGene0__8802_8803,1
XGene0__8802_8803,XMetab__92133___m____,1
XGene0__8802_8803_reverse,XMetab__1110___m____,1
XMetab__92133___m____,XGene0__8802_8803_reverse,1
XMetab__5950___m____,XGene0__84706>1060,1
XGene0__84706>1060,XMetab__1060___m____,1
XGene0__84706>1060_reverse,XMetab__5950___m____,1
XMetab__1060___m____,XGene0__84706>1060_reverse,1
XMetab__5950___m____,XGene0__2875>1061,1
XGene0__2875>1061,XMetab__1060___m____,1
XGene0__2875>1061_reverse,XMetab__5950___m____,1
XMetab__1060___m____,XGene0__2875>1061_reverse,1
XMetab__1110___m____,XGene0__6389_6390_6391_6392,1
XGene0__6389_6390_6391_6392,XMetabq10h2_m,1
XGene0__6389_6390_6391_6392,XMetab__444972___m____,1
XMetab__222656___x____,XGene0__MDHx,1
XGene0__MDHx,XMetab__970___x____,1
XGene0__MDHx_reverse,XMetab__222656___x____,1
XMetab__970___x____,XGene0__MDHx_reverse,1
XMetab__311___c____,XGene0__3658,1
XGene0__3658,XMetab__1198___c____,1
XGene0__3658_reverse,XMetab__311___c____,1
XMetab__1198___c____,XGene0__3658_reverse,1
